"area","annual_avg_wkly_wage","avg_annual_pay","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_pct_chg","estabs_per_1000_emp"
"48181","1121","58282","-0.7","1.3","5.9","0.1","-8.9","4.6","4.5","61.949794333602426"
"48183","1127","58579","-1.4","-0.9","1.5","-1.8","-20.4","2.5","2.4","57.64196805384903"
"48185","1158","60220","1.0","2.2","2.8","1.9","-21.6","0.6","0.6","74.83078465780898"
"48187","1139","59236","2.3","2.4","6.1","0.0","-19.4","3.6","3.6","56.23673418921425"
"48189","937","48708","-1.0","-0.6","3.0","3.6","-15.8","3.7","3.6","78.59377875943309"
"48191","735","38203","-1.5","-2.9","3.4","0.6","-6.4","6.7","6.6","171.91601049868765"
"48193","928","48248","0.4","0.3","5.3","1.4","2.0","5.0","5.0","95.93326381647549"
"48195","1071","55672","1.7","-5.1","-7.0","-12.3","-24.0","-2.0","-2.0","110.95372993389991"
"48197","893","46453","-3.0","-3.8","-10.4","-9.7","-30.4","-7.0","-6.9","98.93455098934551"
"48199","1008","52391","-2.2","0.2","4.3","-1.2","-15.4","4.1","4.1","79.85570222185784"
"48201","1703","88554","-1.4","1.0","5.4","-0.7","-15.1","4.4","4.3","50.91718139046563"
"48203","1196","62209","-2.1","-2.5","1.3","-4.0","-18.8","3.8","3.8","67.57948479925737"
"48205","1055","54859","-4.8","3.9","15.6","6.3","-12.8","11.3","11.2","58.75748502994012"
"48207","810","42097","-5.7","-5.8","3.1","-5.5","-7.9","9.5","9.4","132.21476510067114"
"48209","1055","54838","4.0","5.5","9.1","4.3","-10.5","3.4","3.4","66.21477436766459"
"48211","1172","60967","-3.9","-6.2","-10.1","-16.9","-47.5","-4.2","-4.2","143.06569343065692"
"48213","937","48745","-0.5","1.5","8.1","1.1","2.3","6.5","6.5","84.77526364287908"
"48215","825","42905","0.5","1.6","4.5","1.2","-10.9","2.9","2.9","48.17386716729302"
"48217","1083","56338","-0.2","3.0","9.3","0.0","-11.3","6.1","6.1","70.22106631989597"
"48219","1257","65382","-2.1","-1.9","-0.2","-7.3","-45.7","1.7","1.7","69.15193152382025"
"48221","991","51551","0.0","2.8","6.8","4.1","-18.1","3.8","3.8","91.67385677308025"
"48223","1052","54724","0.2","1.2","7.0","1.9","5.3","5.6","5.7","68.23726214539624"
"48225","1245","64764","-2.8","1.6","5.9","5.0","-9.4","4.2","4.2","134.3479401731829"
"48227","1255","65285","-1.7","1.5","7.7","3.2","-16.9","6.1","6.1","72.11576065701995"
"48229","1450","75391","-7.0","-1.2","2.5","-5.2","-29.4","3.7","3.7","62.402496099843994"
"48231","1184","61586","0.3","4.4","12.6","5.2","-1.8","7.8","7.9","54.683237344649896"
"48233","1445","75137","-4.0","-3.5","-1.8","-5.3","-27.1","1.8","1.7","58.98509024326445"
"48235","1873","97418","-6.2","-1.6","10.3","-13.1","-57.1","12.1","12.1","95.17766497461929"
"48237","1126","58553","0.0","-9.0","-5.9","-17.0","-39.1","3.5","3.5","112.07645525629887"
"48239","1087","56510","-0.9","-1.8","2.0","-3.2","-28.6","3.9","3.9","75.2840909090909"
"48241","1020","53026","-0.4","0.6","6.7","1.3","-15.2","6.0","6.0","74.39656122561446"
"48243","822","42729","-1.1","5.1","3.6","-2.6","-1.5","-1.4","-1.5","103.65135453474676"
"48245","1346","69970","-0.7","4.8","10.4","5.9","10.2","5.4","5.4","46.76400156974556"
"48247","1052","54698","-0.8","-2.0","5.8","4.3","-2.1","8.0","8.0","78.2874617737003"
"48249","919","47794","0.3","-2.3","-1.4","-3.2","-28.2","0.9","0.9","58.00479488545552"
"48251","1107","57550","2.2","6.5","11.5","6.8","10.5","4.6","4.6","67.72596161862047"
"48253","973","50611","-1.2","3.5","9.9","1.8","-0.3","6.2","6.2","110.6020942408377"
"48255","1380","71755","-1.7","-0.7","5.4","0.9","-8.4","6.2","6.1","66.20265458077047"
"48257","1076","55964","2.2","6.2","10.4","3.6","-2.3","4.0","4.0","61.282616685042264"
"48259","1203","62562","2.0","2.1","4.5","-1.4","-17.4","2.4","2.4","94.46903731089166"
"48261","1235","64197","0.0","2.7","6.3","15.3","-2.2","3.3","3.3","112.78195488721805"
"48263","718","37332","-6.5","-6.3","-5.4","-1.8","-75.5","1.1","1.1","81.69014084507042"
"48265","1087","56546","-1.8","1.9","6.1","0.6","-9.5","4.0","4.1","80.067793128242"
"48267","885","46026","-3.4","-1.3","7.7","5.3","102.6","9.1","9.1","137.5921375921376"
"48269","990","51460","0.0","-27.8","-37.7","-40.6","18.9","-13.8","-13.8","104.16666666666667"
"48271","1068","55513","0.0","2.8","10.1","1.6","-32.9","7.1","7.1","80.25343189017951"
"48273","996","51790","-1.1","1.4","8.1","0.9","-11.0","6.5","6.5","52.90960925708536"
"48275","996","51814","-4.5","-11.0","0.0","-9.8","18.0","12.4","12.5","140.15151515151516"
"48277","1009","52468","-0.4","1.6","1.1","-0.6","-1.2","-0.5","-0.5","60.58165548098434"
"48279","1012","52612","0.0","-0.7","4.0","-0.1","6.6","4.7","4.7","105.12950736414423"
"48281","913","47459","1.7","1.7","7.5","7.6","-2.9","5.8","5.7","93.81007304882738"
"48283","1629","84715","1.0","-5.3","9.7","-5.7","-36.1","15.7","15.7","62.79885240675805"
"48285","972","50557","-0.2","0.2","6.0","-8.5","-15.1","5.8","5.8","81.48991541964867"
"48287","1203","62553","0.9","13.4","24.2","22.7","42.7","9.6","9.6","59.38575251688543"
"48289","1247","64846","-1.9","3.7","4.6","5.6","-32.1","0.9","0.9","72.45386192754614"
"48291","1071","55677","1.2","2.9","6.0","2.2","-3.8","3.1","3.0","64.51612903225806"
"48293","1274","66254","-1.5","0.2","13.2","-3.3","-18.8","13.0","13.0","46.46093839623724"
"48295","1012","52631","-1.1","1.6","6.3","1.7","-12.8","4.7","4.7","76.23682076236821"
"48297","1297","67440","-2.2","2.0","7.1","2.7","-24.9","5.0","5.0","84.7457627118644"
"48299","977","50825","-0.2","0.8","6.2","0.2","-10.4","5.3","5.4","109.7949080622348"
"48301","2054","106800","11.8","-0.3","-1.8","9.0","6.2","-1.5","-1.5","24.61139896373057"
"48303","1047","54452","-0.6","1.3","4.2","-0.2","-15.6","2.9","2.9","54.63372219404391"
"48305","1216","63219","-5.1","3.8","12.5","1.5","26.7","8.5","8.4","126.25923438549361"
"48307","956","49698","-1.8","-3.8","-1.6","-6.0","-30.2","2.2","2.2","120.10443864229765"
"48309","1161","60387","0.4","1.5","6.5","1.7","-4.6","4.9","4.9","49.218807305802095"
"48311","1344","69878","3.6","-3.2","4.0","-1.2","44.1","7.5","7.5","153.16901408450704"
"48313","981","51018","-2.3","-1.7","0.5","-10.5","15.2","2.2","2.2","69.8051948051948"
"48315","841","43740","-1.1","5.6","13.1","9.5","6.8","7.1","7.1","76.0053026955369"
"48317","1430","74343","3.1","4.4","10.9","-6.4","-25.4","6.2","6.2","99.10294745835114"
"48319","884","45962","-2.6","-0.9","7.5","-3.1","-1.1","8.5","8.4","159.03197925669835"
"48321","1327","68994","-1.8","0.2","5.4","1.6","-14.3","5.2","5.2","73.51235614238558"
"48323","834","43379","0.8","0.6","4.7","-1.7","-9.5","4.0","4.0","51.839011971182494"
"48325","947","49233","-1.0","1.9","5.9","-1.2","-15.7","4.0","3.9","82.68876611418048"
"48327","662","34417","-3.8","-1.8","3.7","-2.9","-17.9","5.6","5.6","180.327868852459"
"48329","1869","97166","0.5","3.1","8.2","-1.0","-34.0","5.0","5.0","54.2573420663427"
"48331","1028","53455","0.8","0.4","6.2","0.5","-15.0","5.8","5.8","86.2126245847176"
"48333","832","43243","4.2","2.8","4.8","3.8","-12.8","2.1","2.0","116.36927851047324"
"48335","1116","58026","4.7","-0.2","5.1","-6.4","7.9","5.5","5.4","89.10891089108911"
"48337","910","47325","0.4","-1.9","0.1","0.3","-34.0","2.0","2.0","104.56852791878173"
"48339","1351","70262","0.9","2.1","2.9","1.7","-15.8","0.7","0.8","66.9293069637785"
"48341","1100","57175","-1.1","3.6","5.5","-0.4","-6.9","1.9","1.9","42.37487271872797"
"48343","1117","58087","-2.5","1.3","6.1","1.0","-13.3","4.7","4.7","69.5266272189349"
"48345","687","35700","-8.7","-11.6","-14.9","-8.9","-58.8","-3.6","-3.6","206.55737704918033"
"48347","918","47730","-1.2","0.1","-6.0","-5.2","-15.4","-6.0","-6.0","63.109377769898956"
"48349","966","50252","-0.6","-1.2","1.3","-5.0","-25.8","2.4","2.5","61.353419997570164"
"48351","904","47014","-4.9","0.6","6.0","-0.8","-6.4","5.4","5.4","107.39856801909308"
"48353","1113","57897","-0.7","1.5","6.0","1.7","-0.2","4.4","4.4","67.50241080038573"
"48355","1163","60476","-1.1","2.1","7.9","4.3","4.5","5.5","5.6","52.31951051214255"
"48357","1076","55959","-3.4","-1.6","-0.3","-4.6","-24.6","1.3","1.3","97.0402717127608"
"48359","948","49289","-6.0","-1.7","-0.7","-0.8","-13.0","1.1","1.0","109.68494749124854"
"48361","1240","64481","0.2","2.5","7.9","4.6","2.4","5.4","5.3","60.67821660234831"
"48363","945","49166","-1.2","1.3","3.8","-1.3","-20.6","2.4","2.5","87.74456847917416"
"48365","1142","59410","-2.3","-4.9","-3.3","-7.9","-35.9","1.6","1.7","73.54295487435864"
"48367","1093","56835","3.2","2.8","5.5","2.5","-14.0","2.5","2.6","90.27392969860506"
"48369","1101","57273","3.2","1.2","5.1","-1.8","-16.3","3.9","3.9","54.38299183484825"
"48371","1206","62712","-1.3","-4.9","-0.7","-11.2","-47.3","4.4","4.4","86.37379002233804"
"48373","978","50852","-0.3","3.8","5.1","2.7","-9.6","1.2","1.2","74.72698907956318"
"48375","1150","59781","-0.2","0.6","5.2","-0.2","-10.7","4.6","4.6","52.14317845896793"
"48377","1086","56460","-2.5","1.1","5.2","-1.9","6.6","4.0","4.0","95.05520883341335"
"48379","845","43966","1.1","1.2","5.3","0.8","1.0","4.1","4.1","115.86147926464301"
"48381","1045","54315","-1.4","2.4","5.7","2.1","-12.6","3.4","3.3","73.7487839152524"
"48383","1564","81327","-0.6","2.3","0.7","6.9","-32.4","-1.5","-1.5","89.32714617169374"
"48385","763","39666","-7.8","-4.4","0.9","-5.3","-20.9","5.7","5.6","137.53213367609254"
"48387","853","44334","-4.6","-3.2","-3.3","-8.7","-22.5","0.0","-0.1","92.95352323838081"
"48389","1547","80453","3.3","1.7","6.7","-4.7","-34.3","4.8","4.8","64.7584509778526"
"48391","1008","52440","-2.8","-1.3","4.5","1.2","-23.6","5.8","5.8","91.02960671674768"
"48393","852","44289","-6.1","-21.5","-48.3","-37.0","-62.3","-34.1","-34.1","256.98324022346367"
"48395","1475","76715","2.9","15.3","43.6","23.5","15.4","24.5","24.5","61.97760605582716"
"48397","1095","56941","2.4","4.0","7.9","1.1","-11.0","3.7","3.7","81.29963898916968"
"48399","978","50873","-0.7","1.8","12.2","1.0","9.5","10.3","10.2","91.89366590088612"
"48401","1037","53942","-0.5","-2.4","0.7","-3.4","-26.4","3.1","3.2","66.7175572519084"
"48403","864","44932","-3.9","1.1","1.5","-0.8","-14.3","0.5","0.5","91.09560935576529"
"48405","986","51270","-4.3","-5.1","-12.7","-11.2","-24.4","-8.0","-8.0","76.96127110228402"
"48407","877","45616","0.7","0.1","4.8","2.3","-17.4","4.7","4.7","121.10166059133252"
"48409","1213","63090","-2.6","-7.8","-8.0","-13.1","-35.6","-0.2","-0.2","56.54678933184648"
"48411","865","45000","-1.4","2.0","5.8","-3.8","-24.9","3.7","3.7","129.09319899244332"
"48413","1030","53577","-1.2","1.6","7.4","11.1","43.5","5.5","5.6","119.54992967651195"
"48415","1442","74986","0.4","4.9","8.8","5.0","-33.6","3.7","3.7","73.22797684243467"
"48417","1445","75130","-3.5","-0.8","3.9","-4.4","-13.6","4.8","4.8","106.03715170278637"
"48419","987","51298","-0.2","0.1","4.5","0.1","-21.1","4.4","4.4","70.40792809403088"
"48421","1044","54301","-2.1","2.9","8.1","5.0","17.6","4.9","5.0","121.02473498233215"
"48423","1105","57439","0.4","1.1","4.5","1.0","-17.5","3.5","3.4","61.05370717828105"
"48425","1461","75994","0.8","1.7","10.0","4.7","-21.3","8.1","8.2","66.9350780070458"
"48427","765","39754","2.3","-1.8","1.5","-1.4","-13.0","3.4","3.3","45.1647904516479"
"48429","887","46145","2.3","-0.2","3.7","-2.4","-5.8","3.9","3.9","96.52628343067937"
"48431","1168","60753","1.2","12.1","37.0","22.0","21.1","22.2","22.2","171.6566866267465"
"48433","1190","61895","-5.4","-0.8","3.6","-2.5","-15.2","4.4","4.4","92.96148738379814"
"48435","1252","65129","-2.4","-4.6","-8.0","-8.7","-24.3","-3.6","-3.6","139.6357328707719"
"48437","892","46388","-1.6","-0.4","7.4","8.4","61.8","7.9","7.9","101.41766630316249"
"48439","1398","72674","-0.6","1.3","5.9","0.4","-12.3","4.6","4.5","50.0548323752514"
"48441","1075","55914","-0.2","1.4","5.1","1.4","-12.9","3.6","3.6","56.933557981100286"
"48443","1177","61184","-9.4","-4.3","5.0","-15.6","-42.5","10.0","10.0","181.1320754716981"
"48445","936","48669","-0.8","-0.4","0.2","-3.3","-27.2","0.5","0.5","117.17495987158908"
"48447","832","43285","-9.5","-2.8","7.5","5.8","-1.5","10.5","10.5","159.52380952380952"
"48449","977","50811","-3.0","1.1","6.4","-0.1","1.7","5.3","5.3","48.988712542256344"
"48451","1077","56023","-0.9","1.2","7.2","0.3","-11.3","5.9","6.0","61.87600884797035"
"48453","1851","96267","-0.7","-0.1","5.7","-2.2","-6.2","5.8","5.8","57.468286888666746"
"48455","800","41603","-4.2","2.3","4.1","4.8","-8.5","1.8","1.8","95.96602972399151"
"48457","931","48387","0.0","1.3","6.7","6.4","-0.4","5.4","5.4","85.56018632017651"
"48459","940","48879","-1.2","-1.6","1.3","-1.6","-11.6","3.0","3.0","75.45466271120857"
"48461","1686","87660","-2.3","10.0","14.8","5.8","-20.2","4.3","4.3","32.45283018867924"
"48463","904","47006","-1.1","0.5","4.7","-0.7","-3.7","4.1","4.2","72.24334600760456"
"48465","916","47625","-1.4","0.1","4.6","-3.1","-19.4","4.4","4.5","50.29364655632675"
"48467","877","45624","0.4","1.2","5.8","0.3","-9.1","4.5","4.6","89.11431915723762"
"48469","1074","55837","-0.7","-0.9","0.0","-3.3","-30.5","0.9","1.0","65.09848301134373"
"48471","1012","52613","0.8","3.7","6.6","1.1","-7.7","2.8","2.9","44.311013148894126"
"48473","1176","61149","1.5","3.3","8.2","1.4","-15.9","4.7","4.7","42.87695363741989"
"48475","1555","80838","-1.2","13.3","19.7","15.9","-17.0","5.7","5.7","61.84775936157152"
"48477","976","50773","0.7","3.3","5.7","2.5","-12.7","2.3","2.3","65.36104769914694"
"48479","892","46378","-0.4","1.9","5.4","0.4","-17.2","3.4","3.4","55.81152904601007"
"48481","984","51177","-0.5","0.1","3.5","-0.8","-11.0","3.5","3.4","70.33154558751828"
"48483","873","45382","-4.8","-4.6","-1.5","-2.5","-14.0","3.3","3.3","116.34671320535195"
"48485","1004","52232","-1.4","-1.3","2.5","-1.8","-17.9","3.8","3.8","63.25878594249201"
"48487","907","47165","-2.3","1.2","5.8","-1.3","-7.1","4.5","4.5","55.647840531561464"
"48489","861","44749","-0.9","0.7","2.1","-3.7","-9.6","1.4","1.3","74.00511985105888"
"48491","1545","80330","1.7","4.0","11.5","3.3","-0.5","7.2","7.2","67.55087193659895"
"48493","993","51619","1.3","1.9","6.8","-1.1","-17.8","4.9","4.8","95.84464397577783"
"48495","1805","93855","1.3","12.1","25.7","22.4","-36.2","12.2","12.1","57.673745173745175"
"48497","1142","59376","1.6","-3.7","-4.8","0.8","-21.0","-1.2","-1.2","77.98576076194068"
"48499","929","48289","-0.5","-2.0","1.1","-2.8","-16.5","3.2","3.1","88.87004052398454"
"48501","1522","79119","-3.5","3.3","5.9","-1.9","-41.7","2.6","2.5","82.00118413262285"
"48503","1174","61045","-0.3","1.8","6.9","2.6","-10.4","5.0","5.0","87.58915834522111"
"48505","796","41400","-3.5","-0.4","-1.2","-7.4","-17.2","-0.9","-0.8","58.88612983327421"
"48507","992","51566","0.6","-4.5","-6.4","-8.2","1.1","-1.9","-1.9","73.07060755336617"
"48999","2105","109436","20.5","14.8","17.3","13.3","10.7","2.2","2.2","171.5968646777272"
"49001","852","44316","-2.5","-0.5","8.7","7.0","78.3","9.2","9.3","98.71086556169429"
"49003","1138","59175","0.2","-0.1","1.7","2.3","3.6","1.8","1.7","67.83059059393534"
"49005","1005","52281","2.6","0.0","4.7","3.7","7.9","4.7","4.8","72.12626846296325"
"49007","969","50378","1.1","2.1","7.4","9.1","24.2","5.1","5.1","74.42505489425633"
"49009","789","41037","3.6","4.1","6.7","10.4","-3.0","2.5","2.5","141.46341463414635"
"49011","1135","59003","2.1","0.4","4.5","3.3","3.2","4.1","4.1","72.76143892446821"
"49013","1113","57898","2.2","1.9","6.1","4.2","-9.5","4.1","4.2","95.20624303233"
"49015","1100","57193","2.6","-0.4","4.7","4.5","-21.8","5.2","5.2","74.28571428571429"
"49017","803","41748","3.5","3.3","8.2","8.0","12.6","4.7","4.7","116.01112435439015"
"49019","905","47058","-1.0","0.4","5.0","3.3","2.3","4.6","4.6","99.22122872800692"
"49021","928","48239","3.0","2.8","9.0","5.9","0.3","6.2","6.1","89.57267711144226"
"49023","899","46736","7.5","2.4","2.9","4.0","-38.5","0.6","0.5","88.26766453885098"
"49025","844","43909","3.5","0.6","6.4","4.0","11.5","5.6","5.7","107.82865583456426"
"49027","1069","55610","5.9","4.9","13.6","15.4","-9.3","8.2","8.3","84.80436760691538"
"49029","1038","53990","2.9","9.5","13.9","14.7","17.2","4.0","4.0","137.62855414398064"
"49031","691","35949","5.1","1.6","7.0","5.7","-21.6","5.5","5.5","196.82539682539684"
"49033","840","43704","4.5","7.7","21.9","17.5","99.4","13.1","13.1","137.13798977853492"
"49035","1490","77495","3.2","1.1","6.2","4.5","1.9","5.1","5.1","84.23228749452088"
"49037","956","49715","2.7","3.4","9.0","12.3","11.9","5.4","5.4","83.06434258661503"
"49039","854","44420","3.2","-0.8","4.3","2.3","1.4","5.2","5.1","79.20264364140283"
"49041","918","47714","3.8","1.4","7.4","7.5","7.0","6.0","5.9","81.79711896846983"
"49043","1293","67235","0.4","3.2","8.5","6.3","0.9","5.2","5.2","112.75927089880578"
"49045","1033","53737","3.3","6.5","13.2","15.1","7.5","6.3","6.4","73.6842105263158"
"49047","1098","57108","2.5","6.0","12.5","13.4","4.3","6.2","6.2","90.5976148118864"
"49049","1205","62648","3.4","1.5","5.5","4.6","6.1","4.0","4.0","76.32338591640917"
"49051","1092","56807","5.1","-0.1","4.4","1.6","0.5","4.4","4.5","136.6864882722167"
"49053","936","48688","2.2","3.7","8.1","8.1","7.1","4.2","4.2","95.43626023026772"
"49055","833","43295","1.3","1.2","8.2","9.3","12.7","6.9","6.8","128.24675324675326"
"49057","1129","58684","1.7","1.4","7.3","6.0","2.7","5.8","5.8","61.03328789844481"
"50001","1155","60042","4.4","0.9","5.4","4.6","0.8","4.4","4.4","116.65056360708535"
"50003","1133","58906","3.4","0.1","4.5","3.3","1.5","4.3","4.3","115.70149253731343"
"50005","1065","55371","1.6","4.0","8.7","6.4","3.8","4.5","4.5","109.74183682648196"
"50007","1407","73186","2.5","0.1","4.3","5.1","1.4","4.1","4.1","91.17046301584689"
"50009","955","49646","2.3","-0.6","4.0","-1.4","-18.5","4.6","4.5","168.38166510757716"
"50011","1202","62487","3.3","0.0","5.6","3.6","7.9","5.6","5.6","90.4927536231884"
"50013","965","50181","3.8","10.4","13.2","13.9","12.3","2.6","2.6","216.19667389732464"
"50015","1111","57777","1.3","0.6","4.2","5.8","6.5","3.5","3.6","123.83403023480219"
"50017","1064","55315","3.2","0.7","6.1","4.1","3.5","5.5","5.4","128.51354773360345"
"50019","988","51363","2.9","-1.8","3.0","3.0","1.2","4.9","4.9","104.63349791112799"
"50021","1130","58753","2.7","0.7","5.8","6.6","8.9","5.1","5.1","105.16335479792991"
"50023","1304","67784","2.9","1.5","6.5","0.3","-3.7","5.0","4.9","94.91100226974078"
"50025","1092","56758","2.9","3.6","5.8","7.2","8.7","2.2","2.1","119.67740386923336"
"50027","1209","62855","2.8","-0.1","5.0","3.1","-2.1","5.2","5.2","131.81877078564332"
"50999","1148","59691","1.6","0.5","2.6","2.7","2.3","2.1","2.1","85.32160527762507"
"51001","1012","52649","-14.4","4.5","9.1","3.4","2.3","4.3","4.4","96.12898319263822"
"51003","1401","72866","-3.3","4.6","8.6","0.2","-23.4","3.9","3.8","64.56838694746587"
"51005","878","45643","-7.7","0.9","5.7","-2.9","-11.7","4.8","4.7","148.80048587913757"
"51007","921","47867","-4.2","-0.8","1.7","16.4","-30.7","2.6","2.5","162.96590007930214"
"51009","909","47248","-4.4","4.4","9.6","3.9","-21.0","5.1","5.1","97.33104799216454"
"51011","788","40983","-8.1","0.5","5.0","2.1","-3.0","4.5","4.5","147.97334813992225"
"51013","2363","122856","-3.1","0.0","4.1","0.7","-14.2","4.1","4.1","53.72006873312356"
"51015","1145","59516","-2.2","0.4","4.2","5.3","-19.2","3.8","3.8","68.01513680050903"
"51017","1085","56442","-21.6","6.1","13.1","4.0","-9.2","6.5","6.6","115.64320932317347"
"51019","930","48340","-3.0","-0.1","1.2","-3.7","-18.0","1.3","1.3","124.01892269648425"
"51021","1131","58824","-28.0","3.5","5.4","-0.8","11.7","1.8","1.8","78.26982492276004"
"51023","1122","58347","-4.4","2.6","8.9","1.6","-12.1","6.1","6.2","83.72410265154744"
"51025","969","50409","-17.9","2.3","9.0","-0.9","-21.0","6.5","6.5","159.35893559117025"
"51027","1201","62429","-11.6","0.4","1.1","-6.5","-25.8","0.8","0.7","91.64464993394981"
"51029","958","49796","-11.0","3.9","7.6","1.6","-25.9","3.7","3.6","160.56518946692358"
"51031","1108","57594","-8.6","1.4","5.9","4.4","-4.6","4.5","4.5","97.2943722943723"
"51033","926","48154","-11.2","7.9","8.5","5.3","99.7","0.5","0.5","114.39842209072978"
"51035","786","40868","-9.2","1.1","5.8","-0.9","-15.1","4.7","4.7","112.83643892339545"
